,date,likes,reposts,views,comments,name,price,product_category,catalog_category,time,time_category
505,09.09.2023,34,17,10950,0,Платье-миди с принтом и рукавами-фонариками ,2790,платья,платья,05:40:15,ночное
506,08.09.2023,25,17,7061,0,Нежно-розовый тройной комплект белья,1790,комплекты,комплекты,20:16:19,вечернее
507,08.09.2023,82,42,16126,0,Бархатный брючный костюм жемчужного цвета ,3390,костюмы,комплекты,16:26:50,дневное
508,08.09.2023,28,11,11483,0,Платье в винтажном стиле с клубничным принтом ,2950,платья,платья,11:11:10,утреннее
509,08.09.2023,47,35,15524,0,Платья в стиле кантри из хдопкового муслина ,2550,платья,платья,08:40:44,утреннее
510,07.09.2023,40,29,10510,0,Трикотажные платья со шнуровкой на спинке ,2390,платья,платья,13:55:32,дневное
511,07.09.2023,38,22,15676,0,Джинсовый костюм с юбкой ,2890,платья,платья,09:51:39,утреннее
512,07.09.2023,40,19,14875,1,Идеальное маленькое чёрное платье из бархата ,2690,платья,платья,05:39:56,ночное
513,06.09.2023,79,45,16267,0,Нежно-розовый тройной комплект белья ,1790,комплекты,комплекты,20:20:04,вечернее
514,06.09.2023,38,20,17282,0,Идеальные хлопковые комплекты с шортами ,2950,комплекты,комплекты,18:05:07,вечернее
515,06.09.2023,38,26,14891,1,Атласный комплект с шортиками чернильного цвета ,1890,комплекты,комплекты,08:58:49,утреннее
516,04.09.2023,101,48,38215,0,Брючные комплекты с жилетом ,3390,комплекты,комплекты,07:50:00,утреннее
517,01.09.2023,39,20,18474,0,Платья с цветочным принтом в стиле кантри ,2790,платья,платья,19:52:15,вечернее
518,01.09.2023,71,66,22402,0,Изящный кружевной комплект с поясом ,1790,комплекты,комплекты,16:53:44,дневное
519,01.09.2023,22,25,10301,1,Нежно-розовый тройной комплект ,1790,комплекты,комплекты,09:08:40,утреннее
520,01.09.2023,17,10,8193,0,Стильные брючные комплекты с принтом ,2950,комплекты,комплекты,06:56:25,утреннее
521,31.08.2023,42,26,15799,0,Изумрудные брючные комплекты из атласа ,2990,комплекты,комплекты,16:58:11,дневное
522,31.08.2023,44,34,9228,2,Комплект белья в винтажном стиле ,1690,комплекты,комплекты,14:32:46,дневное
523,31.08.2023,61,14,15973,0,Костюм с жилетами и шортами ,2690,шорты,брюки/комбинезоны/джинсы,13:30:09,дневное
524,31.08.2023,49,22,9949,0,Идеальный хлопковый комплект в полосочку ,2550,комплекты,комплекты,08:04:00,утреннее
525,31.08.2023,98,140,23730,0,Бордовый боди с поясом и перчатками ,1790,боди,блузки/рубашки/свитера,02:18:00,ночное
526,30.08.2023,65,29,19683,0,Хлопковое платье-миди в сердечки ,2890,платья,платья,23:44:00,ночное
527,30.08.2023,44,24,7834,0,Шифоновые нежно-розовые платья с воротником ,2690,платья,платья,20:22:00,вечернее
528,30.08.2023,24,28,8323,0,Нежно-розовый кружевной комплект с поясом,1690,комплекты,комплекты,18:54:55,вечернее
529,30.08.2023,23,34,8365,0,Стильные плотные рубашки в клеточку ,2350,рубашки,блузки/рубашки/свитера,13:56:56,дневное
530,30.08.2023,30,19,8245,0,Изящные рубашки в стиле кантри ,2390,рубашки,блузки/рубашки/свитера,10:08:10,утреннее
531,30.08.2023,33,44,20733,0,Нежный тройной комплект белья с поясом ,1790,комплекты,комплекты,07:51:25,утреннее
532,30.08.2023,1160,845,134697,3,Фактурный нежный комплект для дома ,1950,комплекты,комплекты,05:59:45,ночное
533,29.08.2023,119,44,29370,0,Платье с поясом и кружевным подолом в стиле кантри ,3250,платья,платья,17:07:36,дневное
534,29.08.2023,42,27,8545,0,Шикарный кремовый комплект с атласными вставками ,1690,комплекты,комплекты,13:45:47,дневное
535,29.08.2023,46,25,20127,0,Приталенное  платье с открытыми плечами ,2690,платья,платья,11:56:46,утреннее
536,29.08.2023,36,26,8270,0,Идеальный базовый свитер крупной вязки ,2350,свитеры,блузки/рубашки/свитера,06:22:01,утреннее
537,28.08.2023,73,58,16888,2,Комплект белья с цветочной вышивкой ,1690,комплекты,комплекты,17:39:56,дневное
538,28.08.2023,37,31,13298,0,Черное платье с воротничком и белым подолом,2690,платья,платья,14:06:59,дневное
539,28.08.2023,44,33,16090,0,Лавандовая куртка-рубашка в клеточку ,2550,куртки,верхняя одежда,09:02:09,утреннее
540,28.08.2023,26,7,13008,0,Брючные комплекты с принтом ,2790,комплекты,комплекты,04:06:18,ночное
541,27.08.2023,87,87,24403,2,Мягкие костюмы с джемпером-поло ,3390,костюмы,комплекты,16:29:05,дневное
542,27.08.2023,31,22,9321,0,Пудровка-розовый комплект белья ,1690,комплекты,комплекты,04:59:10,ночное
543,26.08.2023,109,71,20896,0,Мятно-серый свитер-поло ,1990,свитеры,блузки/рубашки/свитера,17:29:31,дневное
544,26.08.2023,51,39,21475,2,Стильные укороченные дублёнки с поясом ,3950,дублёнки,верхняя одежда,02:26:46,ночное
