,date,likes,reposts,views,comments,name,price,product_category,catalog_category,time,time_category,price_category
493,13.09.2023,21,14,8961,0,Атласные платья-миди лазурного цвета ,2590,платья,платья,06:32:18,утреннее,средний
494,12.09.2023,68,30,9042,0,Кружевные комплекты с широким лифом ,1590,комплекты,комплекты,19:36:44,вечернее,дешёвый
495,12.09.2023,96,55,25521,0,Пудровый костюм с шортиками ,2290,шорты,брюки/комбинезоны/джинсы,15:09:59,дневное,средний
496,12.09.2023,57,34,14459,0,Свитер-поло крупной вязки ,1950,свитеры,блузки/рубашки/свитера,13:11:26,дневное,дешёвый
497,12.09.2023,43,37,14043,0,Фактурное платье-макси с поясом ,2590,платья,платья,07:44:09,утреннее,средний
498,11.09.2023,34,27,12888,0,Кремовый комплект с шортами ,2250,комплекты,комплекты,16:45:24,дневное,средний
499,11.09.2023,27,36,19833,0,Комплекты из нежного атласа с шортиками ,1890,комплекты,комплекты,08:06:33,утреннее,дешёвый
500,11.09.2023,12,7,6942,0,Маленькое черное платье с обьемным воротником ,2790,платья,платья,06:14:24,утреннее,средний
501,10.09.2023,35,12,8283,0,Изумрудные атласные комплекты ,2990,комплекты,комплекты,13:00:08,дневное,средний
502,09.09.2023,52,38,16352,0,Хлопковые комплекты для пляжа и дома ,2350,комплекты,комплекты,23:12:00,ночное,средний
503,09.09.2023,34,28,12700,0,Тройной комплект белья с поясом ,1790,комплекты,комплекты,19:07:09,вечернее,дешёвый
504,09.09.2023,21,18,8469,0,Платье-свитер с рваным краем ,2350,платья,платья,08:07:02,утреннее,средний
505,09.09.2023,34,17,10950,0,Платье-миди с принтом и рукавами-фонариками ,2790,платья,платья,05:40:15,ночное,средний
506,08.09.2023,25,17,7061,0,Нежно-розовый тройной комплект белья,1790,комплекты,комплекты,20:16:19,вечернее,дешёвый
507,08.09.2023,82,42,16126,0,Бархатный брючный костюм жемчужного цвета ,3390,костюмы,комплекты,16:26:50,дневное,средний
508,08.09.2023,28,11,11483,0,Платье в винтажном стиле с клубничным принтом ,2950,платья,платья,11:11:10,утреннее,средний
509,08.09.2023,47,35,15524,0,Платья в стиле кантри из хдопкового муслина ,2550,платья,платья,08:40:44,утреннее,средний
510,07.09.2023,40,29,10510,0,Трикотажные платья со шнуровкой на спинке ,2390,платья,платья,13:55:32,дневное,средний
511,07.09.2023,38,22,15676,0,Джинсовый костюм с юбкой ,2890,платья,платья,09:51:39,утреннее,средний
512,07.09.2023,40,19,14875,1,Идеальное маленькое чёрное платье из бархата ,2690,платья,платья,05:39:56,ночное,средний
513,06.09.2023,79,45,16267,0,Нежно-розовый тройной комплект белья ,1790,комплекты,комплекты,20:20:04,вечернее,дешёвый
514,06.09.2023,38,20,17282,0,Идеальные хлопковые комплекты с шортами ,2950,комплекты,комплекты,18:05:07,вечернее,средний
515,06.09.2023,38,26,14891,1,Атласный комплект с шортиками чернильного цвета ,1890,комплекты,комплекты,08:58:49,утреннее,дешёвый
516,04.09.2023,101,48,38215,0,Брючные комплекты с жилетом ,3390,комплекты,комплекты,07:50:00,утреннее,средний
517,01.09.2023,39,20,18474,0,Платья с цветочным принтом в стиле кантри ,2790,платья,платья,19:52:15,вечернее,средний
518,01.09.2023,71,66,22402,0,Изящный кружевной комплект с поясом ,1790,комплекты,комплекты,16:53:44,дневное,дешёвый
519,01.09.2023,22,25,10301,1,Нежно-розовый тройной комплект ,1790,комплекты,комплекты,09:08:40,утреннее,дешёвый
520,01.09.2023,17,10,8193,0,Стильные брючные комплекты с принтом ,2950,комплекты,комплекты,06:56:25,утреннее,средний
521,31.08.2023,42,26,15799,0,Изумрудные брючные комплекты из атласа ,2990,комплекты,комплекты,16:58:11,дневное,средний
522,31.08.2023,44,34,9228,2,Комплект белья в винтажном стиле ,1690,комплекты,комплекты,14:32:46,дневное,дешёвый
523,31.08.2023,61,14,15973,0,Костюм с жилетами и шортами ,2690,шорты,брюки/комбинезоны/джинсы,13:30:09,дневное,средний
524,31.08.2023,49,22,9949,0,Идеальный хлопковый комплект в полосочку ,2550,комплекты,комплекты,08:04:00,утреннее,средний
525,31.08.2023,98,140,23730,0,Бордовый боди с поясом и перчатками ,1790,боди,блузки/рубашки/свитера,02:18:00,ночное,дешёвый
526,30.08.2023,65,29,19683,0,Хлопковое платье-миди в сердечки ,2890,платья,платья,23:44:00,ночное,средний
527,30.08.2023,44,24,7834,0,Шифоновые нежно-розовые платья с воротником ,2690,платья,платья,20:22:00,вечернее,средний
